User_ID,Month,Year,total_kwh,avg_kwh,total_cost,avg_cost,avg_wallet_balance,avg_session_duration,avg_cost_efficiency,peak_hour_ratio,City,Vehicle_Type,Subscription_Type,Payment_Mode,Charger_Type
U00217,3,2024,49.36,49.36,466.45,466.45,348.27,60,9.449959481,0,Mumbai,2W,Basic,Credit Card,Slow
U00218,6,2024,32.27,32.27,279.46,279.46,1238.95,60,8.660055779,0,Delhi,3W,Premium,Credit Card,Slow
U00219,1,2024,29.86,29.86,184.83,184.83,1031.21,60,6.189886135,0,Pune,4W,Pay-as-you-go,UPI,Slow
U00220,3,2025,49.76,49.76,422.46,422.46,1394.94,60,8.489951768,0,Ahmedabad,4W,Basic,UPI,Superfast
U00221,12,2024,43.79,43.79,282.88,282.88,459.87,60,6.459922357,0,Kolkata,4W,Premium,Credit Card,Fast
U00222,2,2024,37.29,37.29,330.76,330.76,197.76,60,8.869938321,0,Chennai,2W,Basic,Debit Card,Slow
U00223,4,2025,21.01,21.01,133.2,133.2,1844.87,60,6.339838172,0,Bangalore,4W,Pay-as-you-go,Debit Card,Superfast
U00224,9,2024,11.6,11.6,98.02,98.02,335.11,60,8.45,0,Delhi,4W,Pay-as-you-go,UPI,Fast
U00225,11,2025,27.28,27.28,278.26,278.26,1831.3,60,10.20014663,0,Pune,4W,Pay-as-you-go,UPI,Fast
U00226,6,2024,6.42,6.42,63.49,63.49,1514.24,60,9.8894081,0,Pune,4W,Basic,Debit Card,Fast
U00227,9,2025,38.47,38.47,383.16,383.16,322.68,60,9.959968807,0,Pune,2W,Premium,UPI,Slow
U00228,3,2025,2.55,2.55,22.36,22.36,919.8,60,8.768627451,0,Delhi,4W,Pay-as-you-go,Debit Card,Superfast
U00229,9,2024,17.78,17.78,162.33,162.33,1059.45,60,9.12992126,0,Chennai,2W,Premium,Debit Card,Superfast
U00230,3,2024,15.17,15.17,94.51,94.51,1159.09,60,6.230059328,0,Chennai,2W,Basic,Debit Card,Slow
U00231,7,2025,31.21,31.21,286.51,286.51,383.88,60,9.18007049,0,Mumbai,2W,Premium,Debit Card,Superfast
U00232,3,2025,12.96,12.96,129.21,129.21,1866.53,60,9.969907407,0,Bangalore,2W,Basic,Debit Card,Superfast
U00233,11,2024,29.99,29.99,209.63,209.63,464.93,60,6.989996666,0,Hyderabad,2W,Basic,Wallet,Fast
U00234,1,2024,5.19,5.19,40.64,40.64,676.96,60,7.83044316,0,Bangalore,4W,Pay-as-you-go,Wallet,Fast
U00235,6,2024,17.89,17.89,213.43,213.43,1682.3,60,11.93012856,1,Kolkata,2W,Premium,UPI,Slow
U00236,6,2025,13.05,13.05,137.42,137.42,209.21,60,10.5302682,1,Chennai,2W,Basic,Wallet,Fast
U00237,5,2024,32.24,32.24,338.84,338.84,293.68,60,10.50992556,1,Hyderabad,2W,Pay-as-you-go,Credit Card,Slow
U00238,9,2025,16.17,16.17,108.5,108.5,696.85,60,6.70995671,1,Hyderabad,2W,Pay-as-you-go,Wallet,Fast
U00239,11,2025,44.11,44.11,323.33,323.33,1638.5,60,7.330083881,1,Ahmedabad,2W,Pay-as-you-go,Debit Card,Slow
U00240,3,2024,17.91,17.91,147.22,147.22,1082.53,60,8.219988833,0,Mumbai,2W,Pay-as-you-go,Wallet,Slow
U00241,7,2025,15.24,15.24,99.52,99.52,937.72,60,6.530183727,0,Bangalore,4W,Pay-as-you-go,UPI,Slow
U00242,5,2024,14.68,14.68,173.22,173.22,951.68,60,11.79972752,0,Ahmedabad,4W,Premium,Wallet,Slow
U00243,6,2024,23.32,23.32,170.24,170.24,1079.49,60,7.300171527,0,Ahmedabad,4W,Premium,Credit Card,Slow
U00244,5,2025,37.56,37.56,342.17,342.17,1523.25,60,9.109957401,0,Chennai,2W,Basic,Credit Card,Slow
U00245,6,2025,44.88,44.88,303.39,303.39,225.67,60,6.760026738,0,Hyderabad,4W,Pay-as-you-go,Debit Card,Slow
U00246,4,2024,39.69,39.69,408.01,408.01,1894.84,60,10.27991938,0,Bangalore,4W,Premium,Debit Card,Slow
U00247,12,2025,36.85,36.85,388.77,388.77,343.54,60,10.55006784,0,Mumbai,4W,Premium,Credit Card,Slow
U00248,1,2025,29,29,178.06,178.06,420.51,60,6.14,0,Kolkata,4W,Basic,Debit Card,Fast
U00249,3,2025,7.44,7.44,46.95,46.95,256.26,60,6.310483871,0,Kolkata,4W,Basic,Credit Card,Superfast
U00250,6,2024,42.12,42.12,402.67,402.67,1960.57,60,9.560066477,0,Delhi,4W,Pay-as-you-go,UPI,Superfast
U00251,4,2025,21.37,21.37,231.22,231.22,254.54,60,10.8198409,0,Pune,4W,Premium,Credit Card,Fast
U00252,10,2024,47.94,47.94,336.06,336.06,178,60,7.010012516,0,Pune,4W,Premium,UPI,Superfast
U00253,6,2024,6.06,6.06,50.66,50.66,1808.15,60,8.359735974,0,Delhi,2W,Premium,Debit Card,Superfast
U00254,6,2024,45.11,45.11,317.57,317.57,851.65,60,7.039902461,0,Mumbai,4W,Basic,Credit Card,Fast
U00255,9,2025,18.26,18.26,174.93,174.93,1849.45,60,9.579956188,0,Chennai,4W,Pay-as-you-go,Wallet,Slow
U00256,12,2025,13.95,13.95,111.6,111.6,1474.4,60,8,0,Pune,4W,Premium,Wallet,Slow
U00257,10,2024,6.83,6.83,59.69,59.69,310.76,60,8.739385066,0,Ahmedabad,4W,Premium,Credit Card,Fast
U00258,4,2025,39.52,39.52,305.09,305.09,1439.92,60,7.719888664,0,Delhi,2W,Pay-as-you-go,Wallet,Superfast
U00259,7,2025,12.3,12.3,111.19,111.19,1608.93,60,9.039837398,1,Delhi,4W,Basic,Credit Card,Superfast
U00260,3,2025,7.76,7.76,76.59,76.59,300.74,60,9.869845361,1,Hyderabad,4W,Basic,UPI,Superfast
U00261,7,2024,23.72,23.72,154.65,154.65,1361.79,60,6.519814503,1,Kolkata,3W,Premium,Credit Card,Superfast
U00262,4,2025,8.26,8.26,50.63,50.63,736.06,60,6.129539952,1,Delhi,4W,Premium,UPI,Fast
U00263,5,2025,18.16,18.16,175.24,175.24,355.61,60,9.649779736,1,Kolkata,4W,Basic,Credit Card,Superfast
U00264,9,2025,49.51,49.51,300.03,300.03,1118.65,60,6.059987881,0,Chennai,2W,Pay-as-you-go,Credit Card,Slow
U00265,11,2025,18.23,18.23,210.92,210.92,565.96,60,11.56993966,0,Kolkata,2W,Basic,Wallet,Superfast
U00266,7,2024,20.19,20.19,179.89,179.89,1707.45,60,8.909856365,0,Ahmedabad,3W,Basic,Wallet,Slow
U00267,4,2024,38.43,38.43,415.81,415.81,1716.18,60,10.81993234,0,Hyderabad,3W,Premium,UPI,Slow
U00268,11,2024,31.74,31.74,212.66,212.66,1510.53,60,6.700063012,0,Hyderabad,4W,Premium,Credit Card,Superfast
U00269,10,2025,29.47,29.47,239.3,239.3,953.63,60,8.120122158,0,Pune,4W,Pay-as-you-go,Wallet,Slow
U00270,4,2025,10.15,10.15,79.68,79.68,1941.28,60,7.850246305,0,Mumbai,2W,Basic,Wallet,Fast
U00271,5,2025,42.6,42.6,375.73,375.73,213.72,60,8.819953052,0,Mumbai,4W,Premium,Wallet,Fast
U00272,10,2025,36.13,36.13,358.05,358.05,768.56,60,9.910047052,0,Chennai,3W,Pay-as-you-go,Wallet,Fast
U00273,7,2024,20.01,20.01,207.7,207.7,252.53,60,10.37981009,0,Mumbai,2W,Premium,UPI,Slow
U00274,11,2024,22.42,22.42,146.18,146.18,1957.18,60,6.520071365,0,Mumbai,4W,Basic,Wallet,Slow
U00275,6,2024,2.75,2.75,17.66,17.66,1368.97,60,6.421818182,0,Hyderabad,2W,Pay-as-you-go,UPI,Fast
U00276,3,2024,4.37,4.37,45.58,45.58,872.31,60,10.43020595,0,Ahmedabad,2W,Premium,Credit Card,Superfast
U00277,2,2025,44.45,44.45,302.7,302.7,929.41,60,6.809898763,0,Delhi,4W,Premium,Debit Card,Slow
U00278,1,2025,39.87,39.87,444.95,444.95,1848.22,60,11.16002007,0,Kolkata,4W,Pay-as-you-go,UPI,Superfast
U00279,9,2024,3.16,3.16,19.88,19.88,522.42,60,6.291139241,0,Delhi,2W,Pay-as-you-go,Debit Card,Slow
U00280,10,2024,38.1,38.1,421.01,421.01,713.91,60,11.05013123,0,Bangalore,3W,Basic,Wallet,Fast
U00281,6,2025,7.6,7.6,86.79,86.79,1367.5,60,11.41973684,0,Ahmedabad,4W,Pay-as-you-go,Credit Card,Superfast
U00282,8,2025,42.45,42.45,361.25,361.25,582.32,60,8.510011779,0,Pune,2W,Premium,Wallet,Fast
U00283,4,2025,37.92,37.92,400.06,400.06,1101.32,60,10.55010549,1,Kolkata,4W,Basic,Debit Card,Slow
U00284,2,2025,35.33,35.33,264.62,264.62,891.66,60,7.489951882,1,Mumbai,2W,Basic,UPI,Slow
U00285,10,2025,42.53,42.53,256.46,256.46,1024.06,60,6.030096403,1,Bangalore,2W,Pay-as-you-go,UPI,Fast
U00286,11,2024,12.32,12.32,119.5,119.5,1363.22,60,9.699675325,1,Ahmedabad,2W,Pay-as-you-go,Wallet,Slow
U00287,10,2024,42.03,42.03,452.66,452.66,842.75,60,10.76992624,1,Kolkata,2W,Premium,Debit Card,Fast
U00288,6,2024,41.29,41.29,311.33,311.33,791.7,60,7.540082344,0,Pune,4W,Pay-as-you-go,Wallet,Fast
U00289,10,2025,28.77,28.77,200.24,200.24,729.83,60,6.960027807,0,Bangalore,2W,Premium,UPI,Slow
U00290,11,2025,49.48,49.48,319.64,319.64,768.33,60,6.459983832,0,Delhi,2W,Basic,Credit Card,Fast
U00291,1,2025,41.27,41.27,387.94,387.94,1293.11,60,9.400048461,0,Hyderabad,2W,Premium,UPI,Superfast
U00292,2,2024,17.69,17.69,119.41,119.41,405.9,60,6.750141323,0,Mumbai,4W,Premium,Wallet,Superfast
U00293,9,2025,37.78,37.78,368.36,368.36,1043.93,60,9.750132345,0,Hyderabad,4W,Basic,Wallet,Fast
U00294,3,2025,48.77,48.77,388.7,388.7,153.06,60,7.970063564,0,Bangalore,2W,Pay-as-you-go,Credit Card,Fast
U00295,4,2024,34.62,34.62,376.67,376.67,1365.04,60,10.88012709,0,Mumbai,2W,Pay-as-you-go,Debit Card,Superfast
U00296,4,2024,35.5,35.5,381.27,381.27,957.13,60,10.74,0,Delhi,4W,Basic,Credit Card,Slow
U00297,2,2024,45.61,45.61,372.18,372.18,525.04,60,8.16005262,0,Kolkata,4W,Basic,Credit Card,Superfast
U00298,2,2025,15.84,15.84,186.91,186.91,1869.27,60,11.79987374,0,Pune,3W,Pay-as-you-go,Wallet,Fast
U00299,6,2025,3.46,3.46,41.45,41.45,1394.61,60,11.97976879,0,Mumbai,2W,Basic,Debit Card,Superfast
U00300,1,2025,19.36,19.36,167.46,167.46,1727.18,60,8.649793388,0,Ahmedabad,2W,Basic,Wallet,Slow
U00301,8,2024,44.96,44.96,522.88,522.88,973.43,60,11.62989324,0,Mumbai,4W,Basic,UPI,Superfast
U00302,5,2024,7.96,7.96,84.14,84.14,1823.08,60,10.57035176,0,Hyderabad,3W,Premium,Debit Card,Superfast
U00303,7,2024,46.06,46.06,487.31,487.31,1104.17,60,10.57989579,0,Bangalore,2W,Basic,UPI,Fast
U00304,5,2025,16.42,16.42,100,100,1635.88,60,6.090133983,0,Chennai,3W,Pay-as-you-go,Credit Card,Slow
U00305,5,2025,27.29,27.29,276.72,276.72,492.38,60,10.13997801,0,Hyderabad,4W,Premium,Credit Card,Slow
U00306,8,2025,26.83,26.83,166.08,166.08,419.57,60,6.190085725,0,Pune,2W,Premium,Wallet,Fast
U00307,8,2025,4.88,4.88,41.82,41.82,1306.91,60,8.569672131,1,Hyderabad,4W,Premium,Credit Card,Slow
U00308,1,2024,22.49,22.49,252.34,252.34,1211.41,60,11.22009782,1,Kolkata,4W,Basic,Wallet,Fast
U00309,3,2024,36.19,36.19,307.62,307.62,1136.1,60,8.50013816,1,Pune,4W,Basic,Debit Card,Superfast
U00310,9,2025,10.14,10.14,111.03,111.03,1880.12,60,10.94970414,1,Mumbai,2W,Basic,Debit Card,Slow
U00311,3,2024,46.97,46.97,464.06,464.06,932.07,60,9.879923355,1,Pune,2W,Basic,Debit Card,Superfast
U00312,10,2025,5.99,5.99,39.53,39.53,523.59,60,6.59933222,0,Pune,2W,Pay-as-you-go,UPI,Fast
U00313,11,2024,35.92,35.92,298.14,298.14,602.54,60,8.300111359,0,Mumbai,2W,Pay-as-you-go,Wallet,Slow
U00314,5,2025,43.22,43.22,502.65,502.65,829.97,60,11.63003239,0,Mumbai,4W,Pay-as-you-go,Wallet,Superfast
U00315,8,2024,15.07,15.07,173.61,173.61,1644.79,60,11.52023889,0,Delhi,4W,Basic,UPI,Fast
U00316,5,2025,27.23,27.23,306.88,306.88,1987.13,60,11.26992288,0,Hyderabad,4W,Basic,Credit Card,Slow
U00317,3,2025,33.43,33.43,221.98,221.98,906.81,60,6.640143584,0,Chennai,2W,Premium,Wallet,Slow
U00318,4,2025,43.46,43.46,502.83,502.83,1639.26,60,11.56994938,0,Hyderabad,2W,Pay-as-you-go,Credit Card,Slow
U00319,7,2024,17.52,17.52,147.69,147.69,464.21,60,8.429794521,0,Chennai,2W,Basic,Debit Card,Slow
U00320,8,2024,2.33,2.33,15.91,15.91,346.04,60,6.82832618,0,Chennai,4W,Premium,UPI,Fast
U00321,4,2024,18.86,18.86,117.88,117.88,104.92,60,6.250265111,0,Mumbai,4W,Pay-as-you-go,UPI,Fast
U00322,12,2024,11.17,11.17,130.35,130.35,379.49,60,11.66965085,0,Pune,4W,Basic,Wallet,Superfast
U00323,9,2025,42.44,42.44,258.88,258.88,1181.8,60,6.099905749,0,Chennai,2W,Basic,Wallet,Slow
U00324,6,2024,42.8,42.8,380.49,380.49,1699.06,60,8.889953271,0,Bangalore,4W,Pay-as-you-go,Credit Card,Fast
U00325,6,2025,40.17,40.17,409.73,409.73,968.07,60,10.19990042,0,Ahmedabad,2W,Basic,Debit Card,Slow
U00326,6,2024,32.31,32.31,233.6,233.6,1105.52,60,7.229959765,0,Mumbai,2W,Premium,Debit Card,Fast
U00327,8,2024,48.54,48.54,441.71,441.71,1822.94,60,9.099917594,0,Hyderabad,4W,Premium,Wallet,Superfast
U00328,9,2025,23.56,23.56,276.59,276.59,1387.64,60,11.73981324,0,Mumbai,4W,Pay-as-you-go,Wallet,Fast
U00329,12,2025,29.88,29.88,235.16,235.16,1773.29,60,7.870147256,0,Chennai,4W,Premium,Credit Card,Superfast
U00330,5,2024,10.14,10.14,91.06,91.06,1135,60,8.980276134,0,Kolkata,4W,Basic,Credit Card,Slow
U00331,3,2025,44.4,44.4,358.75,358.75,1117.16,60,8.079954955,1,Kolkata,2W,Premium,Debit Card,Slow
U00332,3,2025,41.19,41.19,389.66,389.66,681.82,60,9.460063122,1,Bangalore,4W,Basic,UPI,Fast
U00333,8,2024,3.33,3.33,28.84,28.84,980.7,60,8.660660661,1,Bangalore,2W,Premium,Wallet,Superfast
U00334,6,2025,30.39,30.39,278.37,278.37,1504.41,60,9.159921027,1,Mumbai,3W,Premium,Wallet,Fast
U00335,8,2025,4.06,4.06,45.07,45.07,1796.7,60,11.10098522,1,Pune,4W,Basic,Debit Card,Superfast
U00336,2,2025,47.02,47.02,434.94,434.94,1334.74,60,9.250106338,0,Ahmedabad,4W,Basic,Wallet,Superfast
U00337,2,2024,17.91,17.91,122.68,122.68,620.29,60,6.849804578,0,Chennai,2W,Basic,Wallet,Fast
U00338,1,2024,25.01,25.01,198.83,198.83,632.02,60,7.950019992,0,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U00339,5,2025,47.91,47.91,468.56,468.56,977.71,60,9.780004174,0,Bangalore,2W,Premium,UPI,Superfast
U00340,11,2025,24.36,24.36,263.33,263.33,1028.99,60,10.80993432,0,Kolkata,3W,Pay-as-you-go,Wallet,Slow
U00341,1,2025,14.81,14.81,176.09,176.09,648.63,60,11.88993923,0,Kolkata,2W,Premium,UPI,Fast
U00342,7,2024,32.67,32.67,266.26,266.26,1491.82,60,8.149984695,0,Pune,4W,Premium,Credit Card,Fast
U00343,2,2025,41.14,41.14,279.34,279.34,601.98,60,6.789985416,0,Delhi,4W,Basic,Wallet,Fast
U00344,4,2024,43.7,43.7,390.24,390.24,183.03,60,8.929977117,0,Chennai,2W,Pay-as-you-go,Credit Card,Slow
U00345,6,2025,48.26,48.26,304.52,304.52,990.2,60,6.309987567,0,Delhi,3W,Pay-as-you-go,Debit Card,Fast
U00346,2,2024,40.99,40.99,361.12,361.12,1000.11,60,8.809953647,0,Chennai,4W,Basic,Debit Card,Fast
U00347,5,2025,9.08,9.08,103.06,103.06,1634.08,60,11.35022026,0,Hyderabad,3W,Pay-as-you-go,Credit Card,Slow
U00348,2,2025,29.54,29.54,254.04,254.04,1124.68,60,8.59986459,0,Chennai,2W,Basic,UPI,Fast
U00349,11,2025,35.6,35.6,245.64,245.64,1079.42,60,6.9,0,Hyderabad,3W,Basic,Wallet,Superfast
U00350,1,2025,25.14,25.14,259.44,259.44,970.66,60,10.31980907,0,Chennai,4W,Pay-as-you-go,Debit Card,Superfast
U00351,10,2024,5.68,5.68,49.02,49.02,1336.43,60,8.63028169,0,Delhi,4W,Premium,Credit Card,Fast
U00352,9,2024,35.56,35.56,221.89,221.89,587.27,60,6.239876265,0,Ahmedabad,4W,Basic,Debit Card,Superfast
U00353,5,2025,6.8,6.8,51.61,51.61,1506.96,60,7.589705882,0,Mumbai,3W,Premium,Wallet,Slow
U00354,7,2025,41.13,41.13,484.1,484.1,185.58,60,11.76999757,0,Bangalore,4W,Pay-as-you-go,UPI,Slow
U00355,9,2025,14.87,14.87,98.59,98.59,204.77,60,6.630127774,1,Mumbai,4W,Premium,UPI,Slow
U00356,12,2024,8.26,8.26,64.02,64.02,150.55,60,7.750605327,1,Bangalore,2W,Pay-as-you-go,Wallet,Fast
U00357,9,2024,20.88,20.88,175.81,175.81,1870.13,60,8.420019157,1,Mumbai,4W,Basic,Debit Card,Fast
U00358,9,2025,47.95,47.95,337.09,337.09,1735.31,60,7.030031283,1,Chennai,4W,Pay-as-you-go,Debit Card,Slow
U00359,5,2025,48.94,48.94,495.27,495.27,1885.54,60,10.11994279,1,Chennai,4W,Pay-as-you-go,Debit Card,Fast
U00360,9,2025,24.95,24.95,273.7,273.7,1901.12,60,10.96993988,0,Bangalore,4W,Pay-as-you-go,UPI,Superfast
U00361,9,2024,14.25,14.25,133.24,133.24,1425.39,60,9.350175439,0,Mumbai,4W,Premium,Wallet,Superfast
U00362,6,2025,25.21,25.21,258.65,258.65,1344.53,60,10.25981753,0,Pune,4W,Pay-as-you-go,Debit Card,Superfast
U00363,1,2024,21.45,21.45,218.79,218.79,680.62,60,10.2,0,Ahmedabad,4W,Basic,UPI,Fast
U00364,7,2025,40.43,40.43,468.58,468.58,1640.45,60,11.58990848,0,Delhi,2W,Premium,Debit Card,Superfast
U00365,3,2024,35.12,35.12,346.28,346.28,141.98,60,9.859908884,0,Ahmedabad,4W,Basic,UPI,Slow
U00366,12,2025,24.58,24.58,246.54,246.54,1583.81,60,10.03010578,0,Pune,2W,Basic,Wallet,Fast
U00367,12,2025,21.06,21.06,145.1,145.1,120.34,60,6.889838557,0,Chennai,2W,Premium,Debit Card,Slow
U00368,4,2025,31.02,31.02,344.94,344.94,1152.61,60,11.11992263,0,Mumbai,2W,Pay-as-you-go,Debit Card,Slow
U00369,5,2025,3.73,3.73,42.67,42.67,1873.69,60,11.43967828,0,Ahmedabad,2W,Basic,UPI,Slow
U00370,9,2024,32.48,32.48,356.63,356.63,312.27,60,10.97998768,0,Kolkata,2W,Pay-as-you-go,UPI,Superfast
U00371,2,2024,27.63,27.63,183.19,183.19,787.87,60,6.630112197,0,Ahmedabad,3W,Basic,UPI,Fast
U00372,11,2024,29.03,29.03,192.18,192.18,1133.26,60,6.620048226,0,Bangalore,4W,Pay-as-you-go,Credit Card,Slow
U00373,5,2025,40.48,40.48,284.98,284.98,1210.18,60,7.040019763,0,Chennai,3W,Premium,Credit Card,Superfast
U00374,10,2024,47.42,47.42,455.71,455.71,1231.71,60,9.610080135,0,Bangalore,2W,Premium,Wallet,Fast
U00375,10,2025,28.29,28.29,185.58,185.58,1685.14,60,6.559915164,0,Mumbai,2W,Basic,UPI,Slow
U00376,11,2024,27.83,27.83,227.37,227.37,1708.1,60,8.169960474,0,Bangalore,4W,Premium,Debit Card,Fast
U00377,11,2024,26.17,26.17,200.72,200.72,1922.6,60,7.669850974,0,Kolkata,2W,Premium,Wallet,Superfast
U00378,6,2024,39.54,39.54,406.08,406.08,1094.59,60,10.27010622,0,Bangalore,2W,Pay-as-you-go,UPI,Fast
U00379,2,2025,2.47,2.47,26.5,26.5,1321.58,60,10.72874494,1,Chennai,2W,Basic,UPI,Superfast
U00380,9,2024,24,24,226.32,226.32,397.03,60,9.43,1,Pune,3W,Basic,Credit Card,Slow
U00381,6,2024,29.85,29.85,191.34,191.34,159.88,60,6.410050251,1,Ahmedabad,2W,Basic,Debit Card,Slow
U00382,12,2024,31.13,31.13,223.51,223.51,1844.55,60,7.179890781,1,Hyderabad,2W,Basic,Wallet,Superfast
U00383,6,2024,46.23,46.23,443.81,443.81,554.42,60,9.600043262,1,Pune,4W,Premium,UPI,Superfast
U00384,4,2024,11.35,11.35,82.4,82.4,1699.7,60,7.259911894,0,Mumbai,2W,Pay-as-you-go,UPI,Superfast
U00385,7,2025,26.18,26.18,212.58,212.58,1457.11,60,8.119938885,0,Kolkata,2W,Basic,Wallet,Slow
U00386,9,2024,21.06,21.06,138.79,138.79,590.4,60,6.590218424,0,Pune,4W,Basic,Wallet,Fast
U00387,6,2024,37.82,37.82,438.71,438.71,1776.69,60,11.59994712,0,Chennai,4W,Pay-as-you-go,Credit Card,Fast
U00388,6,2025,47.02,47.02,482.43,482.43,733.28,60,10.26010208,0,Bangalore,2W,Basic,Debit Card,Fast
U00389,7,2025,36.76,36.76,399.95,399.95,1282.07,60,10.88003264,0,Bangalore,3W,Basic,Debit Card,Fast
U00390,5,2025,8.61,8.61,74.3,74.3,1565.88,60,8.629500581,0,Delhi,2W,Pay-as-you-go,Wallet,Superfast
U00391,10,2024,16.18,16.18,145.13,145.13,1979.13,60,8.969715698,0,Pune,2W,Basic,Wallet,Slow
U00392,4,2024,23.03,23.03,143.25,143.25,651.16,60,6.220147634,0,Pune,4W,Premium,Wallet,Superfast
U00393,5,2025,46.3,46.3,316.69,316.69,622.53,60,6.839956803,0,Ahmedabad,4W,Premium,UPI,Superfast
U00394,12,2024,38.37,38.37,241.35,241.35,1854.74,60,6.290070367,0,Bangalore,2W,Pay-as-you-go,UPI,Superfast
U00395,12,2025,43.22,43.22,426.15,426.15,445.82,60,9.86001851,0,Pune,4W,Premium,Credit Card,Superfast
U00396,8,2025,37.97,37.97,271.49,271.49,1202.29,60,7.150118515,0,Hyderabad,4W,Pay-as-you-go,Credit Card,Superfast
U00397,2,2025,30.25,30.25,337.59,337.59,196.76,60,11.16,0,Chennai,4W,Premium,Credit Card,Fast
U00398,11,2024,14.77,14.77,117.42,117.42,834.46,60,7.949898443,0,Kolkata,2W,Premium,Wallet,Slow
U00399,1,2025,40.07,40.07,305.33,305.33,863.27,60,7.619915148,0,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U00400,5,2024,38.72,38.72,264.07,264.07,1479.45,60,6.819989669,0,Ahmedabad,2W,Basic,Wallet,Slow
U00401,5,2025,37.37,37.37,338.57,338.57,643.69,60,9.059941129,0,Chennai,2W,Premium,Credit Card,Superfast
U00402,9,2025,12.92,12.92,82.69,82.69,1582.35,60,6.400154799,0,Delhi,4W,Basic,Credit Card,Superfast
U00403,11,2025,18.06,18.06,183.67,183.67,1680.65,60,10.16998893,1,Ahmedabad,2W,Premium,UPI,Superfast
U00404,8,2025,17.07,17.07,164.73,164.73,1000.72,60,9.65026362,1,Pune,4W,Premium,Credit Card,Slow
U00405,12,2025,20.56,20.56,137.14,137.14,1844.54,60,6.670233463,1,Ahmedabad,4W,Pay-as-you-go,Debit Card,Slow
U00406,9,2025,30.93,30.93,214.04,214.04,1251.08,60,6.920142257,1,Kolkata,2W,Premium,UPI,Slow
U00407,10,2025,23.23,23.23,154.94,154.94,365.67,60,6.669823504,1,Chennai,4W,Basic,Credit Card,Fast
U00408,3,2025,30.95,30.95,329.93,329.93,1743.38,60,10.66009693,0,Bangalore,4W,Pay-as-you-go,Wallet,Slow
U00409,11,2025,31.35,31.35,363.97,363.97,1228.38,60,11.60988836,0,Bangalore,2W,Basic,Debit Card,Superfast
U00410,1,2025,29.09,29.09,187.92,187.92,836.01,60,6.459951873,0,Chennai,2W,Premium,Debit Card,Superfast
U00411,4,2024,19.54,19.54,225.49,225.49,385.83,60,11.53991812,0,Hyderabad,4W,Premium,UPI,Slow
U00412,9,2024,15.49,15.49,119.74,119.74,1919.61,60,7.730148483,0,Bangalore,2W,Premium,UPI,Superfast
U00413,7,2024,19.16,19.16,137.76,137.76,569.47,60,7.189979123,0,Ahmedabad,4W,Basic,Wallet,Fast
U00414,8,2024,15.78,15.78,128.92,128.92,1462.84,60,8.169835234,0,Ahmedabad,2W,Basic,Credit Card,Slow
U00415,4,2024,14.67,14.67,148.9,148.9,798.25,60,10.14996592,0,Mumbai,4W,Basic,UPI,Slow
U00416,1,2025,19.64,19.64,131.39,131.39,1844.38,60,6.689918534,0,Ahmedabad,4W,Basic,UPI,Superfast
U00417,5,2025,24.28,24.28,276.79,276.79,1564.45,60,11.39991763,0,Delhi,2W,Pay-as-you-go,Credit Card,Superfast
U00418,12,2025,17.94,17.94,143.52,143.52,521,60,8,0,Ahmedabad,2W,Basic,UPI,Superfast
U00419,8,2025,23.14,23.14,191.14,191.14,558.55,60,8.260155575,0,Kolkata,2W,Pay-as-you-go,Credit Card,Fast
U00420,2,2025,26.79,26.79,231.2,231.2,1999.43,60,8.630085853,0,Pune,4W,Basic,Debit Card,Superfast
U00421,4,2024,38.07,38.07,363.19,363.19,999.78,60,9.540057788,0,Hyderabad,2W,Basic,Credit Card,Slow
U00422,8,2024,8.41,8.41,63.58,63.58,168.97,60,7.560047562,0,Kolkata,3W,Premium,Wallet,Superfast
U00423,1,2024,16.25,16.25,106.76,106.76,1154.01,60,6.569846154,0,Pune,4W,Premium,Credit Card,Slow
U00424,4,2025,3.94,3.94,23.64,23.64,913.72,60,6,0,Delhi,2W,Basic,Debit Card,Slow
U00425,12,2024,35.02,35.02,284.36,284.36,1233.23,60,8.119931468,0,Chennai,2W,Pay-as-you-go,Credit Card,Superfast
U00426,3,2025,42.97,42.97,358.37,358.37,974.67,60,8.340004654,0,Delhi,4W,Basic,Wallet,Superfast
U00427,11,2024,38.25,38.25,357.64,357.64,1731.29,60,9.350065359,1,Pune,4W,Premium,Wallet,Fast
U00428,10,2025,25.64,25.64,183.84,183.84,1270.84,60,7.170046802,1,Bangalore,4W,Basic,Wallet,Superfast
U00429,5,2025,47.31,47.31,334.95,334.95,1609.77,60,7.079898542,1,Kolkata,2W,Basic,UPI,Superfast
U00430,3,2024,20.79,20.79,203.74,203.74,1248.11,60,9.7999038,1,Hyderabad,2W,Premium,Credit Card,Slow
U00431,2,2024,39.06,39.06,316,316,303.5,60,8.090117768,1,Bangalore,4W,Basic,Debit Card,Slow
U00432,9,2025,17.29,17.29,166.16,166.16,257.57,60,9.610179294,0,Kolkata,4W,Pay-as-you-go,Wallet,Slow
U00433,12,2025,6.69,6.69,66.3,66.3,527.98,60,9.910313901,0,Delhi,4W,Pay-as-you-go,Credit Card,Superfast
U00434,1,2025,11.19,11.19,128.8,128.8,1963.06,60,11.51027703,0,Delhi,4W,Premium,Credit Card,Fast
